,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,own_goals,opta_index,fiks_id
236,True,True,50.0,0.0,514721,0,0,-1,1,0,2,0.0,0.0,0,Ian,1.4,237,False,Lår - 50 % sjanse for å spille,2025-07-05T19:07:12.451166Z,44,514721.jpg,2.1,False,Hoffmann,0.4,False,,d,8,2718,27,161,0,337,8,0.3,6.1,Hoffmann,,,,False,p514721,1111,0,1,2,19,0,0,4,0,0,1,0,0.000000,3998182.0
237,True,True,,,562923,0,0,-3,3,0,2,0.0,0.0,0,Axel,0.0,238,False,,,42,562923.jpg,1.0,False,Guessand,0.0,False,,a,8,2718,5,0,0,8,0,0.0,1.2,Guessand,,,,False,p562923,13,0,0,0,1,0,0,0,0,0,0,0,0.000000,
238,True,True,100.0,100.0,337409,0,0,1,-1,2,3,0.0,2.0,2,Sander,2.0,239,False,,2025-04-28T12:22:41.150129Z,56,337409.jpg,3.8,False,Hestetun Kilen,4.5,False,,a,8,2718,65,3810,32,1699,176,0.4,11.6,Kilen,,,,False,p337409,1094,5,2,2,25,0,1,1,0,0,6,0,0.000000,3203915.0
239,True,True,100.0,100.0,187878,0,0,0,0,1,2,1.0,1.0,2,Mikkel,1.0,240,False,,2025-07-06T14:51:46.052039Z,50,187878.jpg,3.1,False,Konradsen Ceïde,9.2,False,,a,10,5,46,2276,7,3265,40,0.2,9.2,M. Ceïde,,,,False,p187878,1322,0,0,6,17,0,0,4,0,0,2,0,0.000000,3727418.0
240,True,False,0.0,0.0,305765,0,0,0,0,0,2,0.0,0.0,0,Tobias,0.0,241,False,På lån til Moss,2025-03-14T11:47:12.484481Z,45,305765.jpg,0.0,False,Solheim Dahl,0.0,False,,u,10,5,0,0,0,3,0,0.0,0.0,Dahl,,,,False,p305765,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3588843.0
241,True,True,100.0,100.0,120296,0,0,-2,2,1,2,0.4,0.4,0,Erlend,0.4,242,False,,2025-07-17T21:55:06.382956Z,53,120296.jpg,2.5,False,Dahl Reitan,4.0,False,,a,10,5,33,232,1,1467,8,0.1,6.2,Reitan,,,,False,p120296,697,0,1,3,7,0,0,1,0,0,2,0,0.000000,2710654.0
242,True,True,100.0,100.0,411388,0,0,-2,2,0,2,0.6,0.6,0,Jonas,0.6,243,False,,2025-05-28T22:31:19.401403Z,48,411388.jpg,1.0,False,Mortensen,0.1,False,,a,10,5,6,38,0,37,2,0.1,1.2,Mortensen,,,,False,p411388,208,0,0,0,6,0,0,0,0,0,0,0,0.000000,4094249.0
243,True,True,100.0,100.0,520106,1,-1,1,-1,2,2,3.6,3.6,2,Tomáš,3.6,244,False,,2025-05-24T17:44:06.823897Z,51,520106.jpg,5.3,False,Nemčík,4.6,False,,a,10,5,64,3125,102,2431,23,0.7,12.5,Nemčík,,,,False,p520106,1035,1,1,7,8,0,0,1,0,0,6,0,0.000000,4055044.0
244,True,True,100.0,100.0,189035,0,0,3,-3,1,2,2.8,2.8,2,Adrian,2.8,245,True,,2025-07-19T08:35:39.222085Z,68,189035.jpg,5.3,False,Pereira,27.7,False,,a,10,5,80,10776,212,12178,63,0.4,11.8,Pereira,,,,False,p189035,1193,0,4,10,8,0,0,2,0,0,4,0,0.000000,2794227.0
245,True,True,100.0,100.0,436312,0,0,-1,1,0,2,0.4,0.4,0,Luka,0.4,246,False,,2025-06-01T21:44:45.167809Z,49,436312.jpg,1.7,False,Racic,0.1,False,,a,10,5,12,17,0,41,0,0.1,2.4,Racic,,,,False,p436312,184,0,0,1,2,0,0,0,0,0,0,0,0.000000,4083064.0
246,True,True,,,447282,0,0,-1,1,0,3,0.0,0.0,0,Elias,0.0,247,False,,,44,447282.jpg,0.0,False,Sandrød,0.0,False,,a,10,5,0,12,0,12,0,0.0,0.0,Sandrød,,,,False,p447282,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3698988.0
247,True,True,100.0,100.0,340098,0,0,-1,1,0,2,0.6,0.6,0,Håkon,0.6,248,False,,2025-05-23T11:19:59.239691Z,44,340098.jpg,1.0,False,Singsdal Volden,0.1,False,,a,10,5,4,10,0,17,0,0.1,0.9,Volden,,,,False,p340098,137,0,0,0,3,0,0,0,0,0,0,0,0.000000,3405919.0
248,True,True,100.0,100.0,85167,0,0,2,-2,1,2,0.6,0.6,0,Ulrik,0.6,249,False,,2025-07-06T14:51:46.060392Z,52,85167.jpg,3.3,False,Yttergård Jenssen,7.1,False,,a,10,5,49,7330,2,5254,86,0.1,9.4,Y. Jenssen,,,,False,p85167,930,1,2,5,11,0,0,5,0,0,0,0,0.000000,2779583.0
249,True,True,100.0,100.0,183596,0,0,-3,3,1,4,2.0,2.0,1,Noah,2.0,250,False,,2025-05-30T12:47:18.369582Z,72,183596.jpg,2.3,False,Holm,3.0,False,,a,10,5,34,1377,0,1922,24,0.3,4.7,Noah,,,,False,p183596,934,1,2,7,9,0,0,2,0,0,1,0,0.000000,2798366.0
250,True,True,100.0,100.0,120477,1,-1,2,-2,1,4,8.8,8.8,18,Dino,8.8,251,False,,2025-05-09T10:09:59.563771Z,82,120477.jpg,4.4,False,Islamovic,8.6,False,,a,10,5,61,4816,777,6258,7,1.1,7.4,Islamovic,,,,False,p120477,1000,7,1,6,12,0,0,1,0,0,6,0,0.000000,3847038.0
251,True,True,100.0,100.0,188474,0,0,-3,3,0,4,0.4,0.4,0,Ole Christian,0.4,252,False,,2025-07-06T12:35:48.877843Z,82,188474.jpg,1.4,False,Sæter,8.9,False,,a,10,5,18,558,3,3416,28,0.0,2.2,Sæter,,,,False,p188474,371,1,0,2,3,0,0,3,0,0,2,0,0.000000,3202164.0
252,True,False,0.0,0.0,491715,0,0,-1,1,0,4,0.0,0.0,0,Ísak,0.0,253,False,På utlån til Lyngby,2025-07-11T10:54:46.366711Z,59,491715.jpg,0.8,False,Snær Þorvaldsson,0.1,False,,u,10,5,4,14,0,53,1,0.0,0.7,Thorvaldsson,,,,False,p491715,68,0,0,0,1,0,0,1,0,0,0,0,0.000000,3981770.0
253,True,True,,,237556,0,0,-1,1,0,1,0.0,0.0,0,Rasmus,0.0,254,False,,,44,237556.jpg,0.0,False,Semundseth Sandberg,0.2,False,,a,10,5,0,9,0,43,0,0.0,0.0,Semundseth,,,,False,p237556,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3060747.0
254,True,True,,,286602,0,0,3,-3,2,1,3.0,3.0,2,Sander,3.0,255,True,,,53,286602.jpg,4.8,False,Tangvik,31.1,False,,a,10,5,82,9246,103,2407,87,0.6,15.5,Tangvik,,,,False,p286602,1530,0,0,8,17,1,0,0,0,45,7,0,0.000000,3071176.0
255,True,False,0.0,0.0,303653,0,0,3,-3,2,3,0.0,0.0,0,Marius,0.0,256,False,Solgt til Lille,2025-06-06T15:30:08.639543Z,93,303653.jpg,6.0,False,Broholm,9.1,False,,u,10,5,66,12689,0,14410,60,0.0,7.1,Broholm,,,,False,p303653,948,5,1,8,6,0,0,3,0,0,11,0,0.000000,3472570.0
256,True,True,50.0,0.0,86801,0,0,-2,2,0,3,0.4,0.0,0,Iver,0.8,257,False,Lår - 25 % sjanse for å spille,2025-07-11T12:43:17.021092Z,58,86801.jpg,3.1,False,Fossum,1.2,False,,d,10,5,40,1225,0,1346,13,0.1,6.9,Fossum,,,,False,p86801,1036,1,1,6,12,0,0,0,0,0,2,0,0.000000,3552677.0
257,True,True,100.0,100.0,255565,0,0,2,-2,2,3,4.6,4.6,5,Emil,4.6,258,False,,2025-05-28T22:31:19.416409Z,82,255565.jpg,4.5,False,Konradsen Ceïde,16.0,False,,a,10,5,72,15030,125,10683,74,0.6,8.8,E. Ceïde,,,,False,p255565,1227,3,4,8,15,0,0,2,0,0,9,0,0.000000,3653864.0
258,True,False,0.0,0.0,431178,0,0,-1,1,0,3,0.0,0.0,0,Sverre,0.0,259,False,Solgt til Manchester City,2025-06-20T12:04:27.984287Z,89,431178.jpg,3.2,False,Nypan,13.2,False,,u,10,5,29,1591,0,6945,61,0.0,3.3,Nypan,,,,False,p431178,652,1,0,6,6,0,0,0,0,0,2,0,0.000000,3412652.0
259,True,True,100.0,100.0,447738,0,0,-3,3,0,3,2.8,2.8,8,Jesper,2.8,260,False,,2025-05-23T11:19:59.251851Z,57,447738.jpg,2.1,False,Reitan-Sunde,0.5,False,,a,10,5,17,20,2,267,0,0.5,3.0,Sunde,,,,False,p447738,249,0,2,0,6,0,0,0,0,0,0,0,0.000000,4023157.0
260,True,True,0.0,0.0,584006,0,0,0,0,0,3,0.0,0.0,0,Noah,0.0,261,False,Kne - Forventet tilbake 14. september,2025-03-10T21:55:47.334209Z,65,584006.jpg,0.0,False,Sahsah,0.0,False,,i,10,5,0,1,0,5,0,0.0,0.0,Sahsah,,,,False,p584006,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4082636.0
261,True,True,100.0,100.0,83369,0,0,0,0,0,3,3.0,3.0,2,Ole,3.0,262,False,,2025-05-09T13:25:41.477059Z,50,83369.jpg,2.4,False,Selnæs,0.7,False,,a,10,5,36,101,2,256,0,0.6,7.2,Selnæs,,,,False,p83369,1092,0,2,4,16,0,0,3,0,0,2,0,0.000000,3369650.0
262,True,True,,,477260,0,0,-1,1,0,3,0.6,0.6,1,Henry,0.6,263,False,,,54,477260.jpg,0.6,False,Sletsjøe,0.0,False,,a,10,5,3,3,0,9,0,0.1,0.6,Sletsjøe,,,,False,p477260,121,0,0,0,4,0,0,2,0,0,0,0,0.000000,4093104.0
263,True,True,100.0,100.0,399010,0,0,-1,1,0,3,1.6,1.6,2,Santeri,1.6,264,False,,2025-04-05T18:54:21.795262Z,54,399010.jpg,1.9,False,Väänänen,0.1,False,,a,10,5,26,22,0,54,0,0.3,4.8,Väänänen,,,,False,p399010,922,0,0,5,9,0,0,2,0,0,0,0,0.000000,3985771.0
264,True,True,100.0,100.0,170664,0,0,-2,2,0,3,1.2,1.2,1,Moustafa,1.2,265,False,,2025-05-08T10:42:47.622608Z,58,170664.jpg,2.6,False,Zeidan,0.1,False,,a,10,5,31,73,0,94,2,0.2,5.3,Zeidan,,,,False,p170664,572,1,1,3,5,0,0,1,0,0,4,0,0.000000,4083065.0
265,True,True,100.0,100.0,332338,0,0,-1,1,0,2,0.0,0.0,0,Aleksander,0.0,266,False,,2025-04-04T08:30:02.230172Z,39,332338.jpg,1.0,False,van der Spa,1.1,False,,a,11,48,2,91,4,426,10,0.0,0.5,A.van der Spa,,,,False,p332338,2,0,0,0,0,0,0,0,0,0,0,0,0.000000,3678530.0
266,True,False,0.0,0.0,360101,0,0,0,0,0,2,0.0,0.0,0,Theodor,0.0,267,False,På utlån til Mjøndalen,2025-05-24T20:28:39.026927Z,40,360101.jpg,0.0,False,Agelin,0.2,False,,u,11,48,0,47,0,86,2,0.0,0.0,Agelin,,,,False,p360101,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3150284.0
267,True,True,,,168351,0,0,7,-7,2,2,3.0,3.0,1,Christopher,3.0,268,False,,,52,168351.jpg,5.4,False,Cheng,21.0,False,,a,11,48,70,10810,342,536,57,0.6,13.5,Cheng,,,,False,p168351,1002,4,2,4,14,0,0,1,0,0,6,0,0.000000,3752343.0
268,True,True,,,332486,0,0,-3,3,0,2,0.0,0.0,0,Martin,0.0,269,False,,,42,332486.jpg,1.8,False,Gjone,0.2,False,,a,11,48,11,20,0,50,0,0.0,2.6,Gjone,,,,False,p332486,335,0,0,1,7,0,0,1,0,0,0,0,0.000000,3205265.0
269,True,True,,,188565,0,0,1,-1,0,2,3.0,3.0,0,Stian,3.0,270,False,,,46,188565.jpg,3.6,False,Kristiansen,3.9,False,,a,11,48,54,2520,47,826,27,0.7,11.7,Kristiansen,,,,False,p188565,1350,1,1,6,20,0,0,2,0,0,0,0,0.000000,3539686.0
270,True,True,,,318071,0,0,-1,1,0,2,0.0,0.0,0,Filip,0.0,271,False,,,44,318071.jpg,3.4,False,Loftesnes-Bjune,0.2,False,,a,11,48,24,171,0,138,2,0.0,5.5,Loftesnes-Bjune,,,,False,p318071,590,0,0,3,8,0,0,0,0,0,0,0,0.000000,3279604.0
271,True,True,,,283190,0,0,-1,1,1,2,3.2,3.2,1,Fredrik,3.2,272,False,,,44,283190.jpg,2.4,False,Carson Pedersen,0.1,False,,a,11,48,26,8,2,9,0,0.7,5.9,Carson,,,,False,p283190,757,0,0,3,12,0,0,0,0,0,0,0,0.000000,3102865.0
272,True,True,100.0,100.0,649724,0,0,-1,1,1,2,3.8,3.8,5,Zinedin,3.8,273,False,,2025-05-04T20:29:26.678354Z,44,649724.jpg,4.1,False,Smajlović,1.3,False,,a,11,48,49,960,24,352,7,0.9,11.1,Smajlović,,,,False,p649724,1015,1,2,5,13,0,0,2,1,0,4,0,0.000000,4102677.0
273,True,True,,,341097,0,0,-2,2,0,2,0.8,0.8,1,Vetle,0.8,274,False,,,43,341097.jpg,1.7,False,Walle Egeli,0.4,False,,a,11,48,19,123,0,149,4,0.2,4.4,Walle Egeli,,,,False,p341097,432,0,0,2,8,0,0,1,0,0,0,0,0.000000,3707174.0
274,True,True,100.0,100.0,456287,1,-1,3,-3,2,4,6.0,6.0,8,Stefán Ingi,6.0,275,False,,2025-05-16T17:54:20.582259Z,68,456287.jpg,5.9,False,Sigurdarson,9.1,False,,a,11,48,71,8361,323,4460,37,0.9,10.4,Sigurdarson,,,,False,p456287,953,9,1,6,11,0,0,1,1,0,13,0,0.000000,4082463.0
275,True,True,100.0,100.0,581906,0,0,-1,1,0,4,0.8,0.8,1,Darrell,0.8,276,False,,2025-05-04T21:09:01.480641Z,54,581906.jpg,2.0,False,Tibell,0.1,False,,a,11,48,22,109,0,104,2,0.1,4.1,Tibell,,,,False,p581906,302,1,2,0,10,0,0,2,0,0,1,0,0.000000,4058520.0
276,True,True,,,321251,0,0,-1,1,0,1,0.2,0.2,1,Alf Lukas,0.2,277,False,,,39,321251.jpg,1.0,False,Grønneberg,12.1,False,,a,11,48,1,186,19,2438,27,0.1,0.3,Grønneberg,,,,False,p321251,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,3627175.0
277,True,True,0.0,,446984,0,0,1,-1,1,1,0.0,4.2,1,Elias,4.2,278,False,Fot - Ute på ubestemt tid,2025-07-27T11:24:36.993080Z,46,446984.jpg,4.1,False,Hadaya,2.3,False,,i,11,48,61,1314,31,363,74,0.9,13.3,Hadaya,,,,False,p446984,1348,0,0,6,20,0,0,2,0,42,6,0,0.000000,3741243.0
278,True,True,100.0,100.0,255818,0,0,0,0,0,3,3.2,3.2,2,Jacob,3.2,279,False,,2025-07-06T13:36:57.695993Z,65,255818.jpg,4.0,False,Maslø Dunsby,4.2,False,,a,11,48,60,1721,40,1137,17,0.5,9.2,Dunsby,,,,False,p255818,1145,3,3,5,14,0,0,1,0,0,4,0,0.000000,3167773.0
279,True,True,,,533344,0,0,-3,3,0,3,4.2,4.2,5,Robin,4.2,280,False,,,52,533344.jpg,2.3,False,Dzabic,0.0,False,,a,11,48,28,4,0,13,0,0.8,5.4,Dzabic,,,,False,p533344,333,2,1,2,3,0,0,2,0,0,1,0,0.000000,4099200.0
280,True,True,,,639650,0,0,-2,2,0,3,0.6,0.6,1,Elias,0.6,281,False,,,53,639650.jpg,1.5,False,Jemal,0.0,False,,a,11,48,16,12,0,18,0,0.1,3.0,Jemal,,,,False,p639650,174,1,0,0,2,0,0,0,0,0,0,0,0.000000,4082555.0
281,True,True,50.0,50.0,412121,0,0,-1,1,0,3,0.0,0.0,0,Sebastian,0.0,282,False,Ankel - 25 % sjanse for å spille,2025-05-04T21:09:01.467204Z,49,412121.jpg,2.5,False,Mathisen,0.1,False,,d,11,48,5,2,0,16,1,0.0,1.0,Mathisen,,,,False,p412121,32,0,1,0,1,0,0,0,0,0,0,0,0.000000,3463008.0
282,True,True,100.0,100.0,168188,0,0,-1,1,1,3,0.2,0.2,0,Marcus,0.2,283,False,,2025-06-01T21:30:29.905107Z,54,168188.jpg,3.1,False,Melchior,0.1,False,,a,11,48,34,82,0,74,0,0.0,6.3,Melchior,,,,False,p168188,554,1,2,2,9,0,0,2,0,0,5,0,0.000000,3784662.0
283,True,True,,,570985,0,0,-4,4,1,3,3.4,3.4,2,Loris,3.4,284,False,,,56,570985.jpg,2.0,False,Mettler,1.0,False,,a,11,48,28,12,0,431,2,0.6,5.0,Mettler,,,,False,p570985,636,1,1,2,9,0,0,2,0,0,1,0,0.000000,4001024.0
284,True,False,0.0,0.0,183324,0,0,-1,1,0,3,0.0,0.0,0,Beltran,0.0,285,False,Overgang til Flint Tønsberg,2025-06-18T10:54:39.119264Z,49,183324.jpg,0.0,False,Mvuka,0.1,False,,u,11,48,0,2,0,7,0,0.0,0.0,Belly,,,,False,p183324,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3644307.0
285,True,True,,,437125,-1,1,-4,4,0,3,2.8,2.8,4,Filip,2.8,286,False,,,46,437125.jpg,2.7,False,Ottosson,1.0,False,,a,11,48,41,83,0,449,5,0.6,8.9,Ottosson,,,,False,p437125,1340,0,2,6,20,0,0,2,0,0,1,0,0.000000,3994859.0
286,True,True,,,483468,1,-1,2,-2,0,3,6.0,6.0,10,Evangelos,6.0,287,False,,,62,483468.jpg,5.1,False,Patoulidis,6.4,False,,a,11,48,77,3406,764,541,12,1.0,12.4,Patoulidis,,,,False,p483468,1221,3,6,7,19,0,0,3,0,0,10,0,0.000000,4102680.0
287,True,True,50.0,50.0,458184,0,0,-1,1,0,3,0.0,0.0,0,Storm,0.0,288,False,Ankel - 25 % sjanse for å spille,2025-05-04T21:09:01.474031Z,49,458184.jpg,0.0,False,Bugge Pettersen,0.0,False,,d,11,48,0,2,0,7,0,0.0,0.0,Pettersen,,,,False,p458184,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3755244.0
288,True,True,,,255822,0,0,0,0,1,3,5.0,5.0,5,Sander,5.0,289,False,,,50,255822.jpg,3.3,False,Risan Mørk,0.3,False,,a,11,48,50,74,12,24,0,1.0,10.0,Risan Mørk,,,,False,p255822,1158,2,2,6,19,0,0,3,0,0,3,0,0.000000,3066717.0
289,True,True,50.0,50.0,190981,0,0,-1,1,0,3,0.7,0.7,0,Sander,1.4,290,False,Smell - 50 % sjanse for å spille,2025-07-19T08:34:29.132546Z,44,190981.jpg,2.0,False,Christiansen,0.2,False,,d,12,5043,28,47,0,52,0,0.3,6.4,Christiansen,,,,False,p190981,1140,0,0,3,14,0,0,2,0,0,1,0,0.000000,3020538.0
290,True,True,100.0,50.0,168273,0,0,-1,1,0,2,0.2,0.1,1,Anders,0.2,291,False,,2025-03-10T21:56:38.726271Z,49,168273.jpg,1.0,False,Hiim,0.0,False,,a,12,5043,1,2,0,6,0,0.0,0.2,Hiim,,,,False,p168273,14,0,0,0,1,0,0,0,0,0,0,0,0.000000,3716280.0
291,True,True,100.0,100.0,171613,0,0,0,0,0,2,3.4,3.4,4,Mohanad,3.4,292,False,,2025-03-10T21:56:38.734553Z,50,171613.jpg,2.9,False,Jeahze,0.1,False,,a,12,5043,29,33,8,13,2,0.7,5.8,Jeahze,,,,False,p171613,659,0,2,2,8,0,0,1,0,0,0,0,0.000000,4084393.0
292,True,True,100.0,100.0,100947,0,0,3,-3,1,2,2.2,2.2,1,Menno,2.2,293,False,,2025-03-15T09:18:57.235018Z,48,100947.jpg,3.5,False,Koch,6.7,False,,a,12,5043,52,4034,30,1243,60,0.5,10.8,Koch,,,,False,p100947,1343,0,1,5,16,0,0,2,0,0,5,0,0.000000,4082377.0
293,True,True,,,34435,0,0,-1,1,0,2,0.4,0.4,1,Magnar,0.4,294,False,,,44,34435.jpg,1.0,False,Ødegård,0.2,False,,a,12,5043,6,10,0,32,0,0.1,1.4,Ødegård,,,,False,p34435,75,0,0,0,1,0,0,0,0,0,0,0,0.000000,2338233.0
294,True,True,100.0,100.0,189426,0,0,0,0,0,2,0.6,0.6,1,Peter,0.6,295,False,,2025-03-10T21:56:38.742164Z,45,189426.jpg,1.2,False,Reinhardsen,0.1,False,,a,12,5043,15,4,1,6,0,0.1,3.3,Reinhardsen,,,,False,p189426,366,0,0,1,9,0,0,1,0,0,0,0,0.000000,2815824.0
295,True,True,,,306688,0,0,-1,1,0,2,0.2,0.2,0,Nikolai,0.2,296,False,,,44,306688.jpg,1.0,False,Skuseth,0.1,False,,a,12,5043,3,3,0,12,0,0.0,0.7,Skuseth,,,,False,p306688,9,0,0,0,1,0,0,0,0,0,0,0,0.000000,2959361.0
296,True,True,50.0,100.0,569762,1,-1,2,-2,1,2,2.0,4.0,0,Franklin,4.0,297,False,Hode - 50 % sjanse for å spille,2025-07-27T11:20:58.596212Z,47,569762.jpg,3.5,False,Tebo Uchenna,5.9,False,,d,12,5043,52,2675,40,818,71,0.9,11.1,Tebo,,,,False,p569762,1348,1,0,4,17,0,0,2,0,0,6,0,0.000000,4040960.0
297,True,True,100.0,50.0,128554,0,0,1,-1,0,2,2.0,1.0,0,Eirik,2.0,298,False,,2025-07-18T15:01:08.245639Z,51,128554.jpg,3.2,False,Wichne,2.0,False,,a,12,5043,45,1234,6,609,20,0.4,8.8,Wichne,,,,False,p128554,1168,0,1,4,13,0,0,1,0,0,2,0,0.000000,2715199.0
298,True,True,100.0,100.0,25546,0,0,-1,1,0,4,4.4,4.4,1,Jo Inge,4.4,299,False,,2025-04-25T10:58:14.796789Z,69,25546.jpg,2.7,False,Berget,0.8,False,,a,12,5043,27,164,5,260,12,0.6,3.9,Berget,,,,False,p25546,483,2,2,0,6,0,0,2,0,0,2,0,0.000000,2653197.0
299,True,True,,,171428,0,0,-1,1,0,4,0.4,0.4,0,Sveinn Aron,0.4,300,False,,,54,171428.jpg,1.8,False,Gudjohnsen,0.5,False,,a,12,5043,20,160,1,219,1,0.1,3.7,Gudjohnsen,,,,False,p171428,163,2,0,1,1,0,0,0,0,0,0,0,0.000000,4084316.0
300,True,True,100.0,100.0,304281,0,0,13,-13,3,4,7.4,7.4,9,Daniel,7.4,301,True,,2025-05-25T20:09:36.634427Z,73,304281.jpg,6.8,False,Karlsbakk,48.9,False,,a,12,5043,95,30591,249,7490,75,1.0,13.0,Karlsbakk,,,,False,p304281,1178,13,2,5,15,0,0,2,0,0,11,0,0.000000,3110596.0
301,True,True,,,110029,0,0,0,0,0,3,2.0,2.0,1,Alagie,2.0,302,False,,,50,110029.jpg,1.8,False,Sanyang,0.1,False,,a,12,5043,23,35,1,27,1,0.4,4.6,Sanyang,,,,False,p110029,598,0,2,0,7,0,0,1,0,0,0,0,0.000000,2687116.0
302,True,True,,,95374,0,0,-2,2,0,1,0.0,0.0,0,Carljohan,0.0,303,False,,,43,95374.jpg,0.0,False,Eriksson,0.4,False,,a,12,5043,0,4,1,83,0,0.0,0.0,Eriksson,,,,False,p95374,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4082378.0
303,True,True,,,676434,0,0,5,-5,2,1,3.6,3.6,2,Mamour,3.6,304,False,,,45,676434.jpg,3.9,False,Ndiaye,25.6,False,,a,12,5043,59,7880,63,1000,36,0.8,13.1,Ndiaye,,,,False,p676434,1350,0,0,4,17,0,0,1,0,46,9,0,0.000000,4056131.0
304,True,False,0.0,0.0,329367,0,0,0,0,0,1,0.0,0.0,0,Leander,0.0,305,False,På utlån til Mjøndalen,2025-03-18T12:52:18.034570Z,40,329367.jpg,0.0,False,Øy,0.1,False,,u,12,5043,0,0,0,13,0,0.0,0.0,Øy,,,,False,p329367,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3231313.0
305,True,True,50.0,50.0,543871,0,0,-4,4,0,3,0.0,0.0,0,Frederik,0.0,306,False,Lår - 25 % sjanse for å spille,2025-05-22T21:09:56.415050Z,56,543871.jpg,4.3,False,Carstensen,0.1,False,,d,12,5043,30,64,0,144,0,0.0,5.4,Carstensen,,,,False,p543871,387,2,1,3,4,0,0,0,0,0,2,0,0.000000,4082462.0
306,True,True,100.0,100.0,316859,0,0,-1,1,0,3,0.0,0.0,0,Jesper,0.0,307,False,,2025-05-09T19:40:27.299461Z,44,316859.jpg,0.0,False,Gregersen,0.1,False,,a,12,5043,0,9,0,43,0,0.0,0.0,Gregersen,,,,False,p316859,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3622413.0
307,True,False,0.0,0.0,367679,0,0,-2,2,0,3,0.0,0.0,0,Martin,0.2,308,False,På lån til Egersund,2025-07-22T17:11:12.641256Z,53,367679.jpg,0.9,False,Håheim-Elveseter,0.1,False,,u,12,5043,6,2,0,15,1,0.0,1.1,Håheim-Elveseter,,,,False,p367679,117,0,0,0,2,0,0,1,0,0,0,0,0.000000,3396249.0
308,True,True,100.0,100.0,326281,0,0,-1,1,0,3,1.8,1.8,2,Victor,1.8,309,False,,2025-05-04T20:32:29.583870Z,54,326281.jpg,2.4,False,Halvorsen,0.3,False,,a,12,5043,33,53,0,105,0,0.3,6.1,Halvorsen,,,,False,p326281,773,1,0,3,11,0,0,0,0,0,2,0,0.000000,3681406.0
309,True,True,100.0,100.0,705226,0,0,0,0,0,3,0.2,0.2,1,Daniel,0.2,310,False,,2025-03-27T09:21:06.369233Z,60,705226.jpg,1.0,False,Job,0.0,False,,a,12,5043,1,1,0,10,0,0.0,0.2,Job,,,,False,p705226,22,0,0,0,1,0,0,0,0,0,0,0,0.000000,4061186.0
310,True,True,,,254634,0,0,-1,1,1,3,1.8,1.8,2,Harald,1.8,311,False,,,54,254634.jpg,3.1,False,Nilsen Tangen,0.6,False,,a,12,5043,47,353,1,254,3,0.3,8.7,Nilsen Tangen,,,,False,p254634,1034,2,0,5,11,0,0,1,0,0,5,0,0.000000,2817927.0
311,True,True,100.0,100.0,305537,0,0,2,-2,1,3,2.0,2.0,2,Sondre,2.0,312,False,,2025-05-16T17:42:09.379932Z,77,305537.jpg,3.8,False,Ørjasæter,19.4,False,,a,12,5043,50,6115,71,6453,66,0.3,6.5,Ørjasæter,,,,False,p305537,1162,1,4,4,15,0,0,1,0,0,4,0,0.000000,3432250.0
312,True,True,100.0,100.0,114602,0,0,0,0,0,3,1.4,1.4,0,Niklas,1.4,313,False,,2025-05-16T14:47:52.980522Z,55,114602.jpg,2.6,False,Sandberg,0.2,False,,a,12,5043,21,20,1,48,0,0.3,3.8,Sandberg,,,,False,p114602,279,0,4,1,3,0,0,2,0,0,0,0,0.000000,3808050.0
313,True,True,0.0,0.0,453579,0,0,-3,3,0,3,0.0,0.0,0,Aimar,0.0,314,False,Kne - Forventet tilbake 26. oktober,2025-06-17T18:16:24.792419Z,42,453579.jpg,2.8,False,Sher,0.7,False,,i,12,5043,25,481,4,716,7,0.0,6.0,Sher,,,,False,p453579,809,0,1,3,9,0,0,0,0,0,1,0,0.000000,4052573.0
314,True,False,0.0,0.0,260270,0,0,-2,2,0,3,0.0,0.0,0,Mike,0.6,315,False,Overgang til Velje,2025-07-12T08:44:06.999880Z,43,260270.jpg,1.0,False,Vestergård,0.1,False,,u,12,5043,8,7,0,22,0,0.1,1.9,Vestergård,,,,False,p260270,161,0,0,0,2,0,0,1,0,0,0,0,0.000000,4098902.0
