,element,position,multiplier,is_captain,is_vice_captain,manager_id,event_id
2381,427,12,0,False,False,7805,9
2382,299,13,0,False,False,7805,9
2383,288,14,0,False,False,7805,9
2384,30,15,0,False,False,7805,9
2385,46,1,1,False,False,7805,10
2386,26,2,1,False,False,7805,10
2387,68,3,1,False,False,7805,10
2388,30,4,1,False,False,7805,10
2389,164,5,1,False,False,7805,10
2390,33,6,2,False,True,7805,10
2391,299,7,1,False,False,7805,10
2392,396,8,1,False,False,7805,10
2393,15,9,2,True,False,7805,10
2394,406,10,1,False,False,7805,10
2395,25,11,1,False,False,7805,10
2396,427,12,0,False,False,7805,10
2397,288,13,0,False,False,7805,10
2398,342,14,0,False,False,7805,10
2399,133,15,0,False,False,7805,10
2400,46,1,1,False,False,7805,11
2401,26,2,1,False,False,7805,11
2402,68,3,1,False,False,7805,11
2403,342,4,1,False,True,7805,11
2404,164,5,1,False,False,7805,11
2405,296,6,1,False,False,7805,11
2406,396,7,1,False,False,7805,11
2407,15,8,2,True,False,7805,11
2408,133,9,1,False,False,7805,11
2409,406,10,1,False,False,7805,11
2410,25,11,1,False,False,7805,11
2411,427,12,0,False,False,7805,11
2412,288,13,0,False,False,7805,11
2413,299,14,0,False,False,7805,11
2414,30,15,0,False,False,7805,11
2415,46,1,1,False,False,7805,12
2416,26,2,1,False,False,7805,12
2417,372,3,2,True,False,7805,12
2418,342,4,1,False,False,7805,12
2419,299,5,1,False,False,7805,12
2420,396,6,1,False,False,7805,12
2421,164,7,1,False,False,7805,12
2422,15,8,1,False,False,7805,12
2423,309,9,1,False,True,7805,12
2424,25,10,1,False,False,7805,12
2425,133,11,1,False,False,7805,12
2426,427,12,0,False,False,7805,12
2427,406,13,0,False,False,7805,12
2428,68,14,0,False,False,7805,12
2429,288,15,0,False,False,7805,12
2430,46,1,1,False,False,7805,13
2431,342,2,1,False,True,7805,13
2432,372,3,1,False,False,7805,13
2433,26,4,1,False,False,7805,13
2434,299,5,1,False,False,7805,13
2435,396,6,1,False,False,7805,13
2436,164,7,1,False,False,7805,13
2437,15,8,2,True,False,7805,13
2438,309,9,1,False,False,7805,13
2439,266,10,1,False,False,7805,13
2440,133,11,1,False,False,7805,13
2441,427,12,0,False,False,7805,13
2442,406,13,0,False,False,7805,13
2443,68,14,0,False,False,7805,13
2444,288,15,0,False,False,7805,13
2445,46,1,1,False,False,7805,14
2446,342,2,1,False,False,7805,14
2447,26,3,1,False,False,7805,14
2448,372,4,1,False,False,7805,14
2449,309,5,1,False,False,7805,14
2450,209,6,1,False,True,7805,14
2451,164,7,1,False,False,7805,14
2452,15,8,2,True,False,7805,14
2453,406,9,1,False,False,7805,14
2454,266,10,1,False,False,7805,14
2455,133,11,1,False,False,7805,14
2456,427,12,0,False,False,7805,14
2457,68,13,0,False,False,7805,14
2458,299,14,0,False,False,7805,14
2459,288,15,0,False,False,7805,14
2460,88,1,1,False,False,7805,15
2461,220,2,1,False,False,7805,15
2462,218,3,1,False,False,7805,15
2463,361,4,1,False,False,7805,15
2464,342,5,1,False,False,7805,15
2465,17,6,1,False,False,7805,15
2466,4,7,1,False,True,7805,15
2467,215,8,2,True,False,7805,15
2468,52,9,1,False,False,7805,15
2469,477,10,1,False,False,7805,15
2470,133,11,1,False,False,7805,15
2471,46,12,0,False,False,7805,15
2472,276,13,0,False,False,7805,15
2473,266,14,0,False,False,7805,15
2474,372,15,0,False,False,7805,15
2475,46,1,1,False,False,7805,16
2476,43,2,1,False,False,7805,16
2477,372,3,1,False,False,7805,16
2478,342,4,1,False,False,7805,16
2479,10,5,2,True,False,7805,16
2480,309,6,1,False,False,7805,16
2481,164,7,1,False,False,7805,16
2482,209,8,1,False,True,7805,16
2483,430,9,1,False,False,7805,16
2484,299,10,1,False,False,7805,16
2485,266,11,1,False,False,7805,16
2486,427,12,0,False,False,7805,16
2487,26,13,0,False,False,7805,16
2488,133,14,0,False,False,7805,16
2489,406,15,0,False,False,7805,16
2490,46,1,1,False,False,7805,17
2491,43,2,1,False,False,7805,17
2492,342,3,1,False,False,7805,17
2493,10,4,1,False,False,7805,17
2494,26,5,1,False,False,7805,17
2495,309,6,1,False,False,7805,17
2496,164,7,1,False,True,7805,17
2497,430,8,1,False,False,7805,17
2498,299,9,1,False,False,7805,17
2499,329,10,2,True,False,7805,17
2500,266,11,1,False,False,7805,17
2501,427,12,0,False,False,7805,17
2502,209,13,0,False,False,7805,17
2503,133,14,0,False,False,7805,17
2504,372,15,0,False,False,7805,17
2505,46,1,1,False,False,7805,18
2506,43,2,2,True,False,7805,18
2507,342,3,1,False,False,7805,18
2508,10,4,1,False,False,7805,18
2509,26,5,1,False,False,7805,18
2510,309,6,1,False,False,7805,18
2511,209,7,1,False,True,7805,18
2512,430,8,1,False,False,7805,18
2513,299,9,1,False,False,7805,18
2514,329,10,1,False,False,7805,18
2515,266,11,1,False,False,7805,18
2516,427,12,0,False,False,7805,18
2517,164,13,0,False,False,7805,18
2518,133,14,0,False,False,7805,18
2519,372,15,0,False,False,7805,18
2520,46,1,1,False,False,7805,19
2521,342,2,1,False,False,7805,19
2522,269,3,1,False,False,7805,19
2523,372,4,1,False,False,7805,19
2524,43,5,1,False,False,7805,19
2525,63,6,1,False,False,7805,19
2526,209,7,1,False,False,7805,19
2527,396,8,2,False,True,7805,19
2528,56,9,1,False,False,7805,19
2529,266,10,1,True,False,7805,19
2530,133,11,1,False,False,7805,19
2531,427,12,0,False,False,7805,19
2532,164,13,0,False,False,7805,19
2533,10,14,0,False,False,7805,19
2534,309,15,0,False,False,7805,19
2535,46,1,1,False,False,7805,20
2536,43,2,1,False,False,7805,20
2537,342,3,1,False,False,7805,20
2538,372,4,1,False,False,7805,20
2539,269,5,1,False,False,7805,20
2540,10,6,1,False,False,7805,20
2541,209,7,2,True,False,7805,20
2542,309,8,1,False,False,7805,20
2543,396,9,1,False,False,7805,20
2544,164,10,1,False,False,7805,20
2545,491,11,1,False,True,7805,20
2546,427,12,0,False,False,7805,20
2547,56,13,0,False,False,7805,20
2548,133,14,0,False,False,7805,20
2549,63,15,0,False,False,7805,20
2550,46,1,1,False,False,7805,21
2551,269,2,1,False,False,7805,21
2552,372,3,1,False,False,7805,21
2553,10,4,1,False,False,7805,21
2554,209,5,1,False,False,7805,21
2555,63,6,1,False,False,7805,21
2556,164,7,1,False,False,7805,21
2557,396,8,1,False,True,7805,21
2558,504,9,2,True,False,7805,21
2559,56,10,1,False,False,7805,21
2560,133,11,1,False,False,7805,21
2561,427,12,0,False,False,7805,21
2562,43,13,0,False,False,7805,21
2563,491,14,0,False,False,7805,21
2564,342,15,0,False,False,7805,21
2565,46,1,1,False,False,7805,22
2566,229,2,1,False,False,7805,22
2567,10,3,1,False,False,7805,22
2568,5,4,1,False,False,7805,22
2569,215,5,1,False,True,7805,22
2570,518,6,1,False,False,7805,22
2571,396,7,1,False,False,7805,22
2572,61,8,1,False,False,7805,22
2573,516,9,2,True,False,7805,22
2574,485,10,1,False,False,7805,22
2575,133,11,1,False,False,7805,22
2576,249,12,0,False,False,7805,22
2577,17,13,0,False,False,7805,22
2578,138,14,0,False,False,7805,22
2579,468,15,0,False,False,7805,22
2580,46,1,1,False,False,7805,23
2581,468,2,1,False,False,7805,23
2582,211,3,1,False,False,7805,23
2583,5,4,1,False,False,7805,23
2584,215,5,1,False,True,7805,23
2585,518,6,1,False,False,7805,23
2586,17,7,1,False,False,7805,23
2587,61,8,1,False,False,7805,23
2588,516,9,2,True,False,7805,23
2589,485,10,1,False,False,7805,23
2590,133,11,1,False,False,7805,23
2591,249,12,0,False,False,7805,23
2592,10,13,0,False,False,7805,23
2593,138,14,0,False,False,7805,23
2594,396,15,0,False,False,7805,23
2595,46,1,1,False,False,7805,24
2596,211,2,1,False,False,7805,24
2597,5,3,1,False,False,7805,24
2598,10,4,1,False,False,7805,24
2599,396,5,1,False,False,7805,24
2600,215,6,1,False,True,7805,24
2601,518,7,1,False,False,7805,24
2602,61,8,1,False,False,7805,24
2603,516,9,2,True,False,7805,24
2604,485,10,1,False,False,7805,24
2605,133,11,1,False,False,7805,24
2606,249,12,0,False,False,7805,24
2607,17,13,0,False,False,7805,24
2608,138,14,0,False,False,7805,24
2609,468,15,0,False,False,7805,24
2610,46,1,1,False,False,7805,25
2611,211,2,1,False,False,7805,25
2612,5,3,1,False,False,7805,25
2613,10,4,1,False,False,7805,25
2614,79,5,1,False,False,7805,25
2615,396,6,2,True,False,7805,25
2616,215,7,1,False,True,7805,25
2617,518,8,1,False,False,7805,25
2618,17,9,1,False,False,7805,25
2619,516,10,1,False,False,7805,25
2620,133,11,1,False,False,7805,25
2621,249,12,0,False,False,7805,25
2622,61,13,0,False,False,7805,25
2623,72,14,0,False,False,7805,25
2624,485,15,0,False,False,7805,25
2625,46,1,1,False,False,7805,26
2626,211,2,1,False,False,7805,26
2627,5,3,1,False,False,7805,26
2628,10,4,1,False,False,7805,26
2629,33,5,1,False,False,7805,26
2630,61,6,2,True,False,7805,26
2631,396,7,1,False,False,7805,26
2632,215,8,1,False,True,7805,26
2633,17,9,1,False,False,7805,26
2634,516,10,1,False,False,7805,26
2635,133,11,1,False,False,7805,26
2636,249,12,0,False,False,7805,26
2637,79,13,0,False,False,7805,26
2638,72,14,0,False,False,7805,26
2639,485,15,0,False,False,7805,26
2640,46,1,1,False,False,7805,27
2641,211,2,1,False,False,7805,27
2642,5,3,1,False,False,7805,27
2643,72,4,1,False,False,7805,27
2644,33,5,1,False,False,7805,27
2645,61,6,1,False,True,7805,27
2646,396,7,2,True,False,7805,27
2647,209,8,1,False,False,7805,27
2648,56,9,1,False,False,7805,27
2649,516,10,1,False,False,7805,27
2650,133,11,1,False,False,7805,27
2651,249,12,0,False,False,7805,27
2652,79,13,0,False,False,7805,27
2653,10,14,0,False,False,7805,27
2654,17,15,0,False,False,7805,27
2655,46,1,1,False,False,7805,28
2656,211,2,1,False,False,7805,28
2657,5,3,1,False,False,7805,28
2658,72,4,1,False,False,7805,28
2659,17,5,1,False,False,7805,28
2660,61,6,2,True,False,7805,28
2661,396,7,1,False,False,7805,28
2662,209,8,1,False,False,7805,28
2663,56,9,1,False,True,7805,28
2664,516,10,1,False,False,7805,28
2665,133,11,1,False,False,7805,28
2666,249,12,0,False,False,7805,28
2667,79,13,0,False,False,7805,28
2668,10,14,0,False,False,7805,28
2669,33,15,0,False,False,7805,28
2670,46,1,1,False,False,7805,29
2671,264,2,1,False,False,7805,29
2672,5,3,1,False,False,7805,29
2673,10,4,1,False,False,7805,29
2674,61,5,1,False,False,7805,29
2675,396,6,2,True,False,7805,29
2676,209,7,1,False,False,7805,29
2677,33,8,1,False,False,7805,29
2678,266,9,1,False,True,7805,29
2679,56,10,1,False,False,7805,29
2680,516,11,1,False,False,7805,29
2681,249,12,0,False,False,7805,29
2682,17,13,0,False,False,7805,29
2683,72,14,0,False,False,7805,29
2684,79,15,0,False,False,7805,29
2685,46,1,1,False,False,7805,30
2686,79,2,1,False,False,7805,30
2687,5,3,1,False,False,7805,30
2688,10,4,1,False,False,7805,30
2689,61,5,1,False,False,7805,30
2690,28,6,1,True,False,7805,30
2691,209,7,1,False,False,7805,30
2692,274,8,1,False,False,7805,30
2693,266,9,2,False,True,7805,30
2694,56,10,2,False,False,7805,30
2695,516,11,2,False,False,7805,30
2696,249,12,0,False,False,7805,30
2697,33,13,0,False,False,7805,30
2698,72,14,0,False,False,7805,30
2699,264,15,0,False,False,7805,30
2700,255,1,1,False,False,8138,1
2701,185,2,1,False,False,8138,1
2702,68,3,1,False,False,8138,1
2703,220,4,1,False,False,8138,1
2704,226,5,1,False,False,8138,1
2705,15,6,1,False,True,8138,1
2706,276,7,1,False,False,8138,1
2707,189,8,1,False,False,8138,1
2708,77,9,1,False,False,8138,1
2709,55,10,1,False,False,8138,1
2710,227,11,2,True,False,8138,1
2711,88,12,0,False,False,8138,1
2712,85,13,0,False,False,8138,1
2713,245,14,0,False,False,8138,1
2714,258,15,0,False,False,8138,1
2715,88,1,1,False,False,8138,2
2716,185,2,1,False,False,8138,2
2717,68,3,1,False,False,8138,2
2718,220,4,1,False,False,8138,2
2719,226,5,1,False,False,8138,2
2720,15,6,1,False,True,8138,2
2721,276,7,1,False,False,8138,2
2722,189,8,1,False,False,8138,2
2723,77,9,1,False,False,8138,2
2724,55,10,2,True,False,8138,2
2725,266,11,1,False,False,8138,2
2726,255,12,0,False,False,8138,2
2727,245,13,0,False,False,8138,2
2728,85,14,0,False,False,8138,2
2729,258,15,0,False,False,8138,2
2730,255,1,1,False,False,8138,3
2731,245,2,1,False,False,8138,3
2732,68,3,1,False,False,8138,3
2733,220,4,1,False,False,8138,3
2734,258,5,1,False,False,8138,3
2735,226,6,1,False,True,8138,3
2736,209,7,1,False,False,8138,3
2737,77,8,1,False,False,8138,3
2738,266,9,1,False,False,8138,3
2739,55,10,2,True,False,8138,3
2740,85,11,1,False,False,8138,3
2741,88,12,0,False,False,8138,3
2742,276,13,0,False,False,8138,3
2743,15,14,0,False,False,8138,3
2744,185,15,0,False,False,8138,3
2745,255,1,1,False,False,8138,4
2746,264,2,1,False,False,8138,4
2747,258,3,1,False,False,8138,4
2748,5,4,1,False,False,8138,4
2749,15,5,1,False,True,8138,4
2750,283,6,1,False,False,8138,4
2751,13,7,1,False,False,8138,4
2752,209,8,1,False,False,8138,4
2753,406,9,2,True,False,8138,4
2754,55,10,1,False,False,8138,4
2755,85,11,1,False,False,8138,4
2756,103,12,0,False,False,8138,4
2757,226,13,0,False,False,8138,4
2758,68,14,0,False,False,8138,4
2759,220,15,0,False,False,8138,4
2760,103,1,1,False,False,8138,5
2761,258,2,1,False,False,8138,5
2762,5,3,1,False,False,8138,5
2763,224,4,1,False,False,8138,5
2764,15,5,1,False,False,8138,5
2765,226,6,1,False,True,8138,5
2766,13,7,1,False,False,8138,5
2767,209,8,2,True,False,8138,5
2768,406,9,1,False,False,8138,5
2769,55,10,1,False,False,8138,5
2770,85,11,1,False,False,8138,5
2771,255,12,0,False,False,8138,5
2772,68,13,0,False,False,8138,5
2773,283,14,0,False,False,8138,5
2774,264,15,0,False,False,8138,5
2775,103,1,1,False,False,8138,6
2776,5,2,1,False,False,8138,6
2777,258,3,1,False,False,8138,6
2778,224,4,1,False,False,8138,6
2779,283,5,1,False,False,8138,6
2780,15,6,1,False,False,8138,6
2781,226,7,1,False,True,8138,6
2782,13,8,1,False,False,8138,6
2783,209,9,1,False,False,8138,6
2784,406,10,2,True,False,8138,6
2785,266,11,1,False,False,8138,6
2786,255,12,0,False,False,8138,6
2787,68,13,0,False,False,8138,6
2788,85,14,0,False,False,8138,6
2789,264,15,0,False,False,8138,6
2790,103,1,1,False,False,8138,7
2791,258,2,1,False,False,8138,7
2792,224,3,1,False,False,8138,7
2793,68,4,1,False,False,8138,7
2794,226,5,1,False,True,8138,7
2795,15,6,1,False,False,8138,7
2796,13,7,1,False,False,8138,7
2797,209,8,2,True,False,8138,7
2798,85,9,1,False,False,8138,7
2799,406,10,1,False,False,8138,7
2800,56,11,1,False,False,8138,7
2801,255,12,0,False,False,8138,7
2802,283,13,0,False,False,8138,7
2803,264,14,0,False,False,8138,7
2804,5,15,0,False,False,8138,7
2805,103,1,1,False,False,8138,8
2806,264,2,1,False,False,8138,8
2807,224,3,1,False,False,8138,8
2808,68,4,1,False,False,8138,8
2809,15,5,2,True,False,8138,8
2810,13,6,1,False,False,8138,8
2811,209,7,1,False,False,8138,8
2812,283,8,1,False,False,8138,8
2813,266,9,1,False,True,8138,8
2814,406,10,1,False,False,8138,8
2815,56,11,1,False,False,8138,8
2816,255,12,0,False,False,8138,8
2817,226,13,0,False,False,8138,8
2818,258,14,0,False,False,8138,8
2819,5,15,0,False,False,8138,8
2820,103,1,1,False,False,8138,9
2821,264,2,1,False,False,8138,9
2822,224,3,1,False,False,8138,9
2823,68,4,1,False,False,8138,9
2824,15,5,1,False,True,8138,9
2825,13,6,1,False,False,8138,9
2826,209,7,2,True,False,8138,9
2827,33,8,1,False,False,8138,9
2828,226,9,1,False,False,8138,9
2829,56,10,1,False,False,8138,9
2830,406,11,1,False,False,8138,9
2831,255,12,0,False,False,8138,9
2832,258,13,0,False,False,8138,9
2833,266,14,0,False,False,8138,9
2834,5,15,0,False,False,8138,9
2835,46,1,1,False,False,8138,10
2836,68,2,1,False,False,8138,10
2837,43,3,1,False,False,8138,10
2838,26,4,1,False,False,8138,10
2839,59,5,1,False,False,8138,10
2840,15,6,1,False,False,8138,10
2841,396,7,1,False,False,8138,10
2842,33,8,1,False,False,8138,10
2843,406,9,2,True,False,8138,10
2844,55,10,1,False,False,8138,10
2845,25,11,1,False,True,8138,10
2846,103,12,0,False,False,8138,10
2847,276,13,0,False,False,8138,10
2848,342,14,0,False,False,8138,10
2849,215,15,0,False,False,8138,10
2850,255,1,1,False,False,8138,11
2851,264,2,1,False,False,8138,11
2852,224,3,1,False,False,8138,11
2853,68,4,1,False,False,8138,11
2854,258,5,1,False,False,8138,11
2855,15,6,1,False,True,8138,11
2856,62,7,1,False,False,8138,11
2857,209,8,2,True,False,8138,11
2858,33,9,1,False,False,8138,11
2859,226,10,1,False,False,8138,11
2860,406,11,1,False,False,8138,11
2861,103,12,0,False,False,8138,11
2862,56,13,0,False,False,8138,11
2863,266,14,0,False,False,8138,11
2864,5,15,0,False,False,8138,11
2865,255,1,1,False,False,8138,12
2866,264,2,1,False,False,8138,12
2867,5,3,1,False,False,8138,12
2868,258,4,1,False,False,8138,12
2869,224,5,1,False,False,8138,12
2870,15,6,2,True,False,8138,12
2871,226,7,1,False,False,8138,12
2872,209,8,1,False,True,8138,12
2873,56,9,1,False,False,8138,12
2874,406,10,1,False,False,8138,12
2875,25,11,1,False,False,8138,12
2876,103,12,0,False,False,8138,12
2877,68,13,0,False,False,8138,12
2878,62,14,0,False,False,8138,12
2879,33,15,0,False,False,8138,12
2880,255,1,1,False,False,8138,13
2881,264,2,1,False,False,8138,13
2882,5,3,1,False,False,8138,13
2883,258,4,1,False,False,8138,13
2884,33,5,1,False,False,8138,13
2885,15,6,2,True,False,8138,13
2886,226,7,1,False,False,8138,13
2887,209,8,1,False,True,8138,13
2888,56,9,1,False,False,8138,13
2889,406,10,1,False,False,8138,13
2890,25,11,1,False,False,8138,13
2891,103,12,0,False,False,8138,13
2892,68,13,0,False,False,8138,13
2893,62,14,0,False,False,8138,13
2894,224,15,0,False,False,8138,13
2895,255,1,1,False,False,8138,14
2896,258,2,1,False,False,8138,14
2897,5,3,1,False,False,8138,14
2898,264,4,1,False,False,8138,14
2899,17,5,1,False,False,8138,14
2900,15,6,2,True,False,8138,14
2901,209,7,1,False,False,8138,14
2902,226,8,1,False,False,8138,14
2903,56,9,1,False,False,8138,14
2904,194,10,1,False,False,8138,14
2905,406,11,1,False,True,8138,14
2906,103,12,0,False,False,8138,14
2907,33,13,0,False,False,8138,14
2908,224,14,0,False,False,8138,14
2909,68,15,0,False,False,8138,14
2910,103,1,1,False,False,8138,15
2911,258,2,1,False,False,8138,15
2912,68,3,1,False,False,8138,15
2913,5,4,1,False,False,8138,15
2914,224,5,1,False,False,8138,15
2915,276,6,1,False,False,8138,15
2916,226,7,1,False,False,8138,15
2917,17,8,1,False,False,8138,15
2918,406,9,1,False,True,8138,15
2919,56,10,2,True,False,8138,15
2920,194,11,1,False,False,8138,15
2921,255,12,0,False,False,8138,15
2922,264,13,0,False,False,8138,15
2923,209,14,0,False,False,8138,15
2924,15,15,0,False,False,8138,15
2925,46,1,1,False,False,8138,16
2926,5,2,1,False,False,8138,16
2927,361,3,1,False,False,8138,16
2928,342,4,1,False,False,8138,16
2929,396,5,1,False,False,8138,16
2930,17,6,1,False,False,8138,16
2931,27,7,1,False,True,8138,16
2932,164,8,1,False,False,8138,16
2933,209,9,1,False,False,8138,16
2934,329,10,2,True,False,8138,16
2935,266,11,1,False,False,8138,16
2936,103,12,0,False,False,8138,16
2937,30,13,0,False,False,8138,16
2938,43,14,0,False,False,8138,16
2939,133,15,0,False,False,8138,16
2940,46,1,1,False,False,8138,17
2941,5,2,1,False,False,8138,17
2942,43,3,1,False,False,8138,17
2943,30,4,1,False,False,8138,17
2944,396,5,1,False,False,8138,17
2945,17,6,1,False,False,8138,17
2946,27,7,1,False,True,8138,17
2947,164,8,1,False,False,8138,17
2948,276,9,1,False,False,8138,17
2949,329,10,2,True,False,8138,17
2950,266,11,1,False,False,8138,17
2951,103,12,0,False,False,8138,17
2952,342,13,0,False,False,8138,17
2953,361,14,0,False,False,8138,17
2954,133,15,0,False,False,8138,17
2955,103,1,1,False,False,8138,18
2956,5,2,1,False,False,8138,18
2957,43,3,1,False,False,8138,18
2958,30,4,1,False,False,8138,18
2959,396,5,1,False,False,8138,18
2960,17,6,1,False,False,8138,18
2961,27,7,2,True,False,8138,18
2962,209,8,1,False,False,8138,18
2963,276,9,1,False,False,8138,18
2964,329,10,1,False,False,8138,18
2965,266,11,1,False,True,8138,18
2966,46,12,0,False,False,8138,18
2967,361,13,0,False,False,8138,18
2968,342,14,0,False,False,8138,18
2969,133,15,0,False,False,8138,18
2970,46,1,1,False,False,8138,19
2971,43,2,1,False,False,8138,19
2972,30,3,1,False,False,8138,19
2973,361,4,1,False,False,8138,19
2974,342,5,1,False,False,8138,19
2975,396,6,1,False,False,8138,19
2976,61,7,1,False,False,8138,19
2977,276,8,2,False,True,8138,19
2978,133,9,1,False,False,8138,19
2979,329,10,1,False,False,8138,19
2980,266,11,2,True,False,8138,19
2981,103,12,0,False,False,8138,19
2982,27,13,0,False,False,8138,19
2983,17,14,0,False,False,8138,19
2984,5,15,0,False,False,8138,19
2985,46,1,1,False,False,8138,20
2986,43,2,1,False,False,8138,20
2987,30,3,1,False,False,8138,20
2988,361,4,1,False,False,8138,20
2989,342,5,1,False,False,8138,20
2990,5,6,1,False,False,8138,20
2991,396,7,2,True,False,8138,20
2992,17,8,1,False,False,8138,20
2993,276,9,1,False,True,8138,20
2994,290,10,1,False,False,8138,20
2995,194,11,1,False,False,8138,20
2996,103,12,0,False,False,8138,20
2997,27,13,0,False,False,8138,20
2998,61,14,0,False,False,8138,20
2999,133,15,0,False,False,8138,20
3000,46,1,1,False,False,8138,21
3001,361,2,1,False,False,8138,21
3002,5,3,1,False,False,8138,21
3003,30,4,1,False,False,8138,21
3004,342,5,1,False,False,8138,21
3005,396,6,1,False,True,8138,21
3006,61,7,1,False,False,8138,21
3007,17,8,1,False,False,8138,21
3008,276,9,1,False,False,8138,21
3009,133,10,2,True,False,8138,21
3010,406,11,1,False,False,8138,21
3011,103,12,0,False,False,8138,21
3012,290,13,0,False,False,8138,21
3013,43,14,0,False,False,8138,21
3014,27,15,0,False,False,8138,21
3015,46,1,1,False,False,8138,22
3016,43,2,1,False,False,8138,22
3017,361,3,1,False,False,8138,22
3018,5,4,1,False,False,8138,22
3019,27,5,1,False,False,8138,22
3020,396,6,1,False,False,8138,22
3021,17,7,1,False,False,8138,22
3022,274,8,1,False,False,8138,22
3023,61,9,1,False,False,8138,22
3024,133,10,2,True,False,8138,22
3025,406,11,1,False,True,8138,22
3026,103,12,0,False,False,8138,22
3027,290,13,0,False,False,8138,22
3028,30,14,0,False,False,8138,22
3029,342,15,0,False,False,8138,22
3030,46,1,1,False,False,8138,23
3031,43,2,1,False,False,8138,23
3032,361,3,1,False,False,8138,23
3033,5,4,1,False,False,8138,23
3034,342,5,1,False,False,8138,23
3035,27,6,1,False,False,8138,23
3036,17,7,1,False,False,8138,23
3037,274,8,2,True,False,8138,23
3038,61,9,1,False,False,8138,23
3039,133,10,1,False,False,8138,23
3040,194,11,1,False,True,8138,23
3041,103,12,0,False,False,8138,23
3042,290,13,0,False,False,8138,23
3043,30,14,0,False,False,8138,23
3044,396,15,0,False,False,8138,23
3045,46,1,1,False,False,8138,24
3046,342,2,1,False,False,8138,24
3047,5,3,1,False,False,8138,24
3048,361,4,1,False,False,8138,24
3049,43,5,1,False,False,8138,24
3050,396,6,1,False,False,8138,24
3051,61,7,1,False,False,8138,24
3052,27,8,1,False,False,8138,24
3053,274,9,1,False,True,8138,24
3054,290,10,2,False,False,8138,24
3055,133,11,2,False,False,8138,24
3056,103,12,0,False,False,8138,24
3057,266,13,0,True,False,8138,24
3058,30,14,0,False,False,8138,24
3059,17,15,0,False,False,8138,24
3060,46,1,1,False,False,8138,25
3061,361,2,1,False,False,8138,25
3062,5,3,1,False,False,8138,25
3063,43,4,1,False,False,8138,25
3064,30,5,1,False,False,8138,25
3065,17,6,1,False,False,8138,25
3066,396,7,1,False,True,8138,25
3067,27,8,1,False,False,8138,25
3068,274,9,1,False,False,8138,25
3069,133,10,1,False,False,8138,25
3070,516,11,2,True,False,8138,25
3071,103,12,0,False,False,8138,25
3072,342,13,0,False,False,8138,25
3073,290,14,0,False,False,8138,25
3074,61,15,0,False,False,8138,25
3075,46,1,1,False,False,8138,26
3076,361,2,1,False,False,8138,26
3077,5,3,1,False,False,8138,26
3078,43,4,1,False,False,8138,26
3079,30,5,1,False,False,8138,26
3080,17,6,1,False,False,8138,26
3081,396,7,1,False,True,8138,26
3082,27,8,1,False,False,8138,26
3083,274,9,1,False,False,8138,26
3084,133,10,1,False,False,8138,26
3085,516,11,2,True,False,8138,26
3086,103,12,0,False,False,8138,26
3087,342,13,0,False,False,8138,26
3088,290,14,0,False,False,8138,26
3089,61,15,0,False,False,8138,26
3090,46,1,1,False,False,8138,27
3091,5,2,1,False,False,8138,27
3092,43,3,1,False,False,8138,27
3093,30,4,1,False,False,8138,27
3094,61,5,1,False,False,8138,27
3095,17,6,1,False,False,8138,27
3096,396,7,1,False,True,8138,27
3097,77,8,2,True,False,8138,27
3098,276,9,1,False,False,8138,27
3099,133,10,1,False,False,8138,27
3100,516,11,1,False,False,8138,27
3101,103,12,0,False,False,8138,27
3102,361,13,0,False,False,8138,27
3103,342,14,0,False,False,8138,27
3104,290,15,0,False,False,8138,27
3105,46,1,1,False,False,8138,28
3106,5,2,1,False,False,8138,28
3107,342,3,1,False,False,8138,28
3108,26,4,1,False,False,8138,28
3109,61,5,2,True,False,8138,28
3110,17,6,1,False,False,8138,28
3111,396,7,1,False,True,8138,28
3112,77,8,1,False,False,8138,28
3113,276,9,1,False,False,8138,28
3114,290,10,1,False,False,8138,28
3115,516,11,1,False,False,8138,28
3116,103,12,0,False,False,8138,28
3117,133,13,0,False,False,8138,28
3118,43,14,0,False,False,8138,28
3119,361,15,0,False,False,8138,28
3120,46,1,1,False,False,8138,29
3121,5,2,1,False,False,8138,29
3122,43,3,1,False,False,8138,29
3123,342,4,1,False,False,8138,29
3124,61,5,2,True,False,8138,29
3125,17,6,1,False,False,8138,29
3126,396,7,1,False,True,8138,29
3127,276,8,1,False,False,8138,29
3128,516,9,1,False,False,8138,29
3129,56,10,1,False,False,8138,29
3130,133,11,1,False,False,8138,29
3131,103,12,0,False,False,8138,29
3132,77,13,0,False,False,8138,29
3133,361,14,0,False,False,8138,29
3134,26,15,0,False,False,8138,29
3135,46,1,1,False,False,8138,30
3136,5,2,1,False,False,8138,30
3137,43,3,1,False,False,8138,30
3138,26,4,1,False,False,8138,30
3139,61,5,1,False,False,8138,30
3140,17,6,1,False,False,8138,30
3141,396,7,1,False,False,8138,30
3142,276,8,1,False,False,8138,30
3143,274,9,1,False,True,8138,30
3144,516,10,2,True,False,8138,30
3145,56,11,1,False,False,8138,30
3146,103,12,0,False,False,8138,30
3147,133,13,0,False,False,8138,30
3148,361,14,0,False,False,8138,30
3149,342,15,0,False,False,8138,30
3150,88,1,1,False,False,7925,1
3151,68,2,1,False,False,7925,1
3152,5,3,1,False,False,7925,1
3153,264,4,1,False,False,7925,1
3154,57,5,1,False,False,7925,1
3155,239,6,1,False,False,7925,1
3156,276,7,1,False,True,7925,1
